index,Grupo,ID_producto,Producto,Cantidad,Venta_Promedio,Monto_gravado,IVA,Total,Fecha_raw,Fecha,Año,Mes
103265,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,1157,SILICONA POMO K-92 TRANSP 280ML,2500.0,19.95,453.407,45.343,498.75,,2021-02-02,2021.0,2.0
103276,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,1211,DESCAL 2C  BIDON 5 L.,1200.0,60.66375,661.785,66.18,727.965,,2021-07-27,2021.0,7.0
103286,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,1232,MUROKAL  1 L.,45000.0,9.88231,,404.256,,,2021-12-16,2021.0,12.0
103601,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,1233,MUROKAL  5 L.,34800.0,45.5443,,,,,2021-12-30,2021.0,12.0
103900,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,1282,IMPACRIL BLANCO 20 K.,11500.0,407.14325,,,,,2021-12-29,2021.0,12.0
103956,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,1297,LIMPIADOR 100 1 L.,700.0,22.62086,143.951,14.395,158.346,,2021-12-09,2021.0,12.0
103962,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,1298,LIMPIADOR 100 5 L.,2000.0,90.2101,,164.021,,,2021-12-13,2021.0,12.0
103975,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,133,HIDROFUGO VEDACIT   1 L.,10100.0,10.6537,978.201,97.823,,,2021-11-11,2021.0,11.0
104054,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,134,HIDROFUGO VEDACIT  3.6 L.,18800.0,28.23351,,482.518,,,2021-12-11,2021.0,12.0
104201,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,135,HIDROFUGO VEDACIT 18 L.,33500.0,101.53466,,,,,2021-12-27,2021.0,12.0
104344,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,136,NEGROLIN   1 L.,5400.0,15.60185,765.912,76.588,842.5,,2021-12-28,2021.0,12.0
104381,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,137,"NEGROLIN   3,6 L.",8900.0,53.33315,,431.506,,,2021-12-15,2021.0,12.0
104457,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,1378,DESCAL 2C  BALDE 25KG.,17400.0,220.56159,,,,,2021-12-22,2021.0,12.0
104505,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,138,NEGROLIN  18 L.,28200.0,260.85843,,,,,2021-12-22,2021.0,12.0
104600,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,1441,MUROKAL 18 L.,38600.0,162.59246,,,,,2021-11-23,2021.0,11.0
104821,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,1450,HORMIFIX 20 L.,16400.0,393.9187,,,,,2021-12-16,2021.0,12.0
104892,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,156,ACELERAL  1 KG.,500.0,12.0,54.545,5.455,60.0,,2021-12-28,2021.0,12.0
104898,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,157,ACELERAL  6 KG.,500.0,48.3746,219.884,21.989,241.873,,2021-10-11,2021.0,10.0
104903,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,162,ASFALTIN  1 L.,300.0,9.397,25.628,2.563,28.191,,2021-12-20,2021.0,12.0
104906,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,169,HORMIFIX  1 L.,21900.0,25.45917,,506.877,,,2021-05-21,2021.0,5.0
105055,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,170,HORMIFIX  5 L.,17000.0,122.4207,,,,,2021-12-29,2021.0,12.0
105193,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,1715,PATINAL D 18 L.,1900.0,244.01474,,421.48,,,2021-12-14,2021.0,12.0
105203,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,174,IMPACRIL BLANCO  5 K.,6200.0,114.12052,,643.226,,,2021-12-02,2021.0,12.0
105257,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,177,"INAFIX 0,250 L.",100.0,2.592,2.356,23600.0,2.592,,2021-12-21,2021.0,12.0
105259,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,1775,"ACELERAL SC  1,25 KG.",1600.0,13.42081,195.212,19.521,214.733,,2021-02-09,2021.0,2.0
105266,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,178,INAFIX 1 L.,700.0,9.221,58.68,5.867,64.547,,2021-07-29,2021.0,7.0
105273,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,1795,PEGAMENTO P/MEMBRANA INCOPAR 4L.,300.0,82.054,223.783,22.379,246.162,,2021-11-05,2021.0,11.0
105277,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,1827,PEGAMENTO P/MEMBRANA IMCOPAR 0.850,2100.0,20.50667,391.492,39.148,430.64,,2021-02-05,2021.0,2.0
105284,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,183,PATINAL D  1 L.,2800.0,15.04396,382.939,38.292,421.231,,2021-04-06,2021.0,4.0
105304,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,184,PATINAL D  5 L.,1100.0,79.80918,798.092,79.809,877.901,,2021-12-21,2021.0,12.0
105315,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,189,PLASTINCLAIR 500  1 L.,500.0,13.5288,61.494,6.15,67.644,,2021-12-28,2021.0,12.0
105319,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,190,PLASTINCLAIR 500  5 L.,800.0,65.345,475.237,47.523,522.76,,2021-09-30,2021.0,9.0
105322,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,1983,IMPACRIL CERAMICO  5 K.,12700.0,115.82313,,,,,2021-11-02,2021.0,11.0
105433,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,1984,IMPACRIL CERAMICO 20 K.,16100.0,416.14605,,,,,2021-12-27,2021.0,12.0
105527,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,1985,STATOFIX 10 KG.,2500.0,408.6948,,928.854,,,2021-12-16,2021.0,12.0
105547,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,1987,BIDIM VP 05 X ML.,2.672,6.09252,,,,,2021-11-26,2021.0,11.0
105716,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,1988,BIDIM VP 05 X ROLLO DE 200 M2.,1000.0,,,,,,2021-12-27,2021.0,12.0
105725,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,2152,IMPACRIL FIBRADO BLANCO  5 K.,600.0,114.135,622.554,62.256,684.81,,2021-12-18,2021.0,12.0
105730,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,2176,IMPACRIL FIBRADO CERAMICO  5 K.,400.0,110.5315,401.934,40.192,442.126,,2021-07-27,2021.0,7.0
105735,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,2226,SILICONA IN 25  5 L.,400.0,209.14475,760.526,76.053,836.579,,2021-05-31,2021.0,5.0
105739,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,2234,ENDUFIX CEMENTICIO GRIS 16 K.,14300.0,73.1116,,950.448,,,2021-05-24,2021.0,5.0
105784,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,2255,TRAMAFIX (ROLLO DE 50 M2),2400.0,784.09596,,,,,2021-12-22,2021.0,12.0
105798,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,2256,TRAMAFIX M2,71100.0,16.70262,,,,,2021-12-14,2021.0,12.0
105848,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,2284,GRAUT IN 30 KG,18400.0,106.98929,,,,,2021-12-22,2021.0,12.0
105899,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,2298,PAVIDUR 25 K. NATURAL,11600.0,162.33844,,,,,2021-12-14,2021.0,12.0
105926,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,2873,SIKADUR-31CF (AB) NORMAL CL 1K.,18600.0,107.50594,,,,,2021-10-07,2021.0,10.0
106002,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,3384,SIKAFLEX-1A ALUM GRIS 300MM,3800.0,52.30855,,180.701,,,2021-12-24,2021.0,12.0
106013,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,3599,DESENCOFRANTE 1001 - 05 L.,600.0,107.71,587.509,58.751,646.26,,2021-12-07,2021.0,12.0
106017,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,3600,SIKA-2 PY X 1KG,1800.0,16.67583,272.88,27.285,300.165,,2021-09-01,2021.0,9.0
106032,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,3601,ACELERAL UR 06 K.,200.0,98.1645,178.481,17.848,196.329,,2021-12-07,2021.0,12.0
106035,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,3603,DESENCOFRANTE 2000 - 5 L.,3900.0,190.33272,,674.815,,,2021-06-01,2021.0,6.0
106046,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,3604,INACRIL BARNIZ 01 L.,100.0,12.0,10.909,1.091,12.0,,2021-11-04,2021.0,11.0
106048,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,3879,SIKACRYL PLUS BLANCO 20 K.,700.0,261.59886,,166.473,,,2021-04-16,2021.0,4.0
106054,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,3880,SIKACRYL PLUS ROJO 20 K.,100.0,286.9,260.818,26.082,286.9,,2021-10-22,2021.0,10.0
106058,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,3934,"IGOL S - GALON DE 3,6 L.",400.0,66.39275,241.428,24.143,265.571,,2021-05-29,2021.0,5.0
106061,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,4144,ENDUIDO CEMENTICIO GRIS AMANECER - 10 K.,5300.0,39.5833,,190.719,,,2021-09-06,2021.0,9.0
106074,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,4326,IGOL 2 - GALON 3.6 L.,300.0,41.71733,113.774,11.378,125.152,,2021-12-15,2021.0,12.0
106077,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,4444,ENDUIDO CEMENTICIO BLANCO AMANECER 10 K.,4200.0,46.63336,,178.052,,,2021-09-06,2021.0,9.0
106100,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,4813,MUROKAL 200 L.,200.0,,,448.035,,,2021-12-29,2021.0,12.0
106102,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,4814,SIKACRYL PLUS FIBRADO CERAMICO 20 KG,400.0,219.29625,797.442,79.743,877.185,,2021-04-28,2021.0,4.0
106109,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,5020,ENDUFIX CEMENTICIO BLANCO 16 KG,13500.0,80.00316,,981.847,,,2021-03-20,2021.0,3.0
106164,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,5150,DESCAL FLEX  BALDE 25 KG.,5500.0,388.49138,,,,,2021-11-30,2021.0,11.0
106174,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,5477,IGOL S - BALDE 18LT,1500.0,287.2,,391.636,,,2021-12-07,2021.0,12.0
106180,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,5528,SIKAFLEX-1A PLUS BLANCO,200.0,53.66,97.564,9.756,107.32,,2021-10-04,2021.0,10.0
106183,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,5550,CUREX BIDON 20LT,6000.0,328.24,,,,,2021-09-28,2021.0,9.0
106187,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,5569,CUREX TAMBOR 200LT,200.0,,,732.633,,,2021-11-08,2021.0,11.0
106189,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,5660,SANISIL TRANSPARENT / 12 CTR 28,200.0,20.66,37.564,3.756,41.32,,2021-10-04,2021.0,10.0
106192,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,905,SODA CAUSTICA 1 L.,200.0,8.0,14.546,1.454,16.0,,2021-12-20,2021.0,12.0
106195,Grupo : ADITIVOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,923,SILICONA LIQUIDA ALBA 1 L.,100.0,8.39,7.627,76300.0,8.39,,2021-11-10,2021.0,11.0
106198,Grupo : ART. ELECTRICOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,1105,CINTA AISLADORA 10 M. VERDE,200.0,4.5,8.182,81800.0,9.0,,2021-11-01,2021.0,11.0
106200,Grupo : ART. ELECTRICOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,4579,DUCHA LINEA 6121-0 5500W,100.0,58.0,52.727,5.273,58.0,,2021-05-10,2021.0,5.0
106204,Grupo : ART. ELECTRICOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,4580,DUCHA IDEALE 5016-0 6000W,100.0,75.0,68.182,6.818,75.0,,2021-07-31,2021.0,7.0
106209,Grupo : CEMENTO Y CAL de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,1016,CEMENTO YGUAZU CPII C32,114.435,54.324,,,,,2021-01-06,2021.0,1.0
112584,Grupo : CEMENTO Y CAL de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,1108,CEMENTO ITAMBE CPII F-32,3.066,55.56824,,,,,2021-12-30,2021.0,12.0
112808,Grupo : CEMENTO Y CAL de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,1787,CEMENTO CPII-C-40(COMPUESTO),85700.0,60.75729,,,,,2021-12-14,2021.0,12.0
112901,Grupo : CEMENTO Y CAL de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,2039,CAL HIDRATADA VERDE 25 K.,17.855,25.52318,,,,,2021-02-18,2021.0,2.0
114577,Grupo : CEMENTO Y CAL de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,4150,CAL HIDRATADA CONCRET CAL 25 K.,6.786,25.21184,,,,,2021-12-30,2021.0,12.0
114961,Grupo : CEMENTO Y CAL de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,5341,CEMENTO CIPLAN CPII C32,5.631,61.20389,,,,,2021-12-22,2021.0,12.0
115359,Grupo : CEMENTO Y CAL de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,5562,CAL HIDRATADA INPACAL 20 K.,1.539,25.96923,,,,,2021-11-16,2021.0,11.0
115458,Grupo : CEMENTO Y CAL de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,5563,CEMENTO LIZ 50KG CP32,63000.0,56.70952,,,,,2021-12-29,2021.0,12.0
115478,Grupo : CERRADURAS Y CANDADOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,1039,CERRADURA YALE POMO INT/BAÑO,200.0,120.0,218.182,21.818,240.0,,2021-09-23,2021.0,9.0
115480,Grupo : CERRADURAS Y CANDADOS de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,472,FICHA REVERSIBLE METALDAVI 5 AG.,200.0,11.0,19.999,2.001,22.0,,2021-05-22,2021.0,5.0
115483,Grupo : CONTENEDORES de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,1241,ARENA GORDA EN CONTENEDOR,200.0,470.0,854.546,85.454,940.0,,2021-11-01,2021.0,11.0
115486,Grupo : CONTENEDORES de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,1244,ARENA LAVADA EN CONTENEDOR,36700.0,499.59128,,,,,2021-11-16,2021.0,11.0
115818,Grupo : CONTENEDORES de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,1655,ARENA LAVADA 1/2 CARGA EN CONTENEDOR,9000.0,349.25,,,,,2021-12-27,2021.0,12.0
115909,Grupo : CONTENEDORES de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,1710,PIEDRA TRITURADA 5TA. EN CONTENEDOR,300.0,,,363.636,,,2021-12-29,2021.0,12.0
115913,Grupo : CONTENEDORES de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,181,PIEDRA TRITURADA 4TA. EN CONTENEDOR,5400.0,,,,,,2021-10-07,2021.0,10.0
115969,Grupo : CONTENEDORES de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,2045,ARENA GORDA 1/2 CARGA EN CONTENEDOR,200.0,380.0,690.909,69.091,760.0,,2021-12-22,2021.0,12.0
115972,Grupo : CONTENEDORES de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,2199,EXTENSION DE ALQUILER DE CONTENEDOR,3100.0,150.64516,,424.539,,,2021-11-16,2021.0,11.0
116001,Grupo : CONTENEDORES de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,2199,PIEDRA BRUTA EN CONTENEDOR,500.0,617.0,,280.454,,,2021-12-30,2021.0,12.0
116006,Grupo : CONTENEDORES de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,4105,SERVICIO DE CONTENEDOR PARA BASURA,3000.0,389.33333,,,,,2021-11-23,2021.0,11.0
116037,Grupo : DERIVADOS DE CEMENTO de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,2071,KLAUKOL PORCEL.FLUIDO VERDE 25 K.,1.097,81.91636,,,,,2021-10-13,2021.0,10.0
116149,Grupo : DERIVADOS DE CEMENTO de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,2118,PASTINA KLAUKOL FLUIDO TALCO - 1 K.,4100.0,7.42244,276.655,27.665,304.32,,2021-12-30,2021.0,12.0
116152,Grupo : DERIVADOS DE CEMENTO de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,2229,PASTINA KLAUKOL FLUIDO BLENDA - 1 K,16700.0,8.67216,,131.658,,,2021-10-05,2021.0,10.0
116175,Grupo : DERIVADOS DE CEMENTO de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,2317,KLAUKOL BLANCO PROF 30 K.,4700.0,190.31809,,813.178,,,2021-12-02,2021.0,12.0
116187,Grupo : DERIVADOS DE CEMENTO de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,2426,KLAUKOL GUAZUKOL IMPERMEABLE 20K.,74200.0,20.88387,,,,,2021-11-10,2021.0,11.0
116281,Grupo : DERIVADOS DE CEMENTO de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,2426,CEMENTO 4 KG.,1.187,8.00876,,864.188,,,2021-12-29,2021.0,12.0
116845,Grupo : DERIVADOS DE CEMENTO de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,3703,PASTINA KLAUKOL ALTA PERF. BLANCO,91600.0,12.96394,,,,,2021-12-30,2021.0,12.0
117025,Grupo : DERIVADOS DE CEMENTO de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,3704,PASTINA KLAUKOL ALTA PERF. MARFIL,17000.0,12.22429,,188.925,,,2021-12-30,2021.0,12.0
117073,Grupo : DERIVADOS DE CEMENTO de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,3705,PASTINA KLAUKOL ALTA PERF. CHOCOLATE,26500.0,12.94709,,311.907,,,2021-12-29,2021.0,12.0
117141,Grupo : DERIVADOS DE CEMENTO de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,3706,PASTINA KLAUKOL ALTA PERF. GRIS CLARO,1.042,13.29631,,,,,2021-12-29,2021.0,12.0
117267,Grupo : DERIVADOS DE CEMENTO de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,3707,PASTINA KLAUKOL ALTA PERF. NEGRO,6900.0,11.90551,746.795,74.685,821.48,,2021-12-29,2021.0,12.0
117294,Grupo : DERIVADOS DE CEMENTO de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,3782,KLAUKOL IMPERMEABLE POTENCIADO 20 KG,6100.0,60.0,,332.727,,,2021-12-29,2021.0,12.0
117297,Grupo : DERIVADOS DE CEMENTO de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,380,CEMENTO BLANCO ESTRUCTURAL 25 KG.,500.0,67.4,306.364,30.636,337.0,,2021-01-12,2021.0,1.0
117300,Grupo : DERIVADOS DE CEMENTO de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,381,CEMENTO BLANCO FRACCIONADO X KILO,16900.0,4.82364,741.085,74.11,815.195,,2021-06-22,2021.0,6.0
117340,Grupo : DERIVADOS DE CEMENTO de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,4042,PASTINA KLAUKOL ALTA PERF. ARENA,16800.0,12.48176,,190.632,,,2021-11-11,2021.0,11.0
117360,Grupo : DERIVADOS DE CEMENTO de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,4054,MEZCLA AD. VOTOMASSA AC3 PORCELANATO - PISO S/ PISO,3.862,40.13726,,,,,2021-12-30,2021.0,12.0
117668,Grupo : DERIVADOS DE CEMENTO de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,4145,KLAUKOL IMPER. FLUIDO POTENCIADO 25K.,32000.0,53.79053,,,,,2021-12-09,2021.0,12.0
117716,Grupo : DERIVADOS DE CEMENTO de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,4162,PASTINA KLAUKOL ALTA PERF. GRIS PLOMO 1K.,48600.0,12.99433,,574.114,,,2021-12-28,2021.0,12.0
117779,Grupo : DERIVADOS DE CEMENTO de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,4217,SOLUMIX CEM-CAL-ARENA 25K.,100.0,24.15,21.955,2.195,24.15,,2021-12-22,2021.0,12.0
117781,Grupo : DERIVADOS DE CEMENTO de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,4218,SOLUMIX CEM-CAL-ARENA 7.5K.,100.0,9.5,8.636,86400.0,9.5,,2021-07-14,2021.0,7.0
117783,Grupo : DERIVADOS DE CEMENTO de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,4219,SOLUMIX CEM-ARE-HIDROF 25K.,1500.0,23.0,313.636,31.364,345.0,,2021-05-28,2021.0,5.0
117792,Grupo : DERIVADOS DE CEMENTO de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,4221,SOLUMIX CEM-ARE-HIDROF 7.5K.,200.0,9.5,17.272,1.728,19.0,,2021-06-04,2021.0,6.0
117795,Grupo : DERIVADOS DE CEMENTO de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,4238,PASTINA KLAUKOL ALTA PERF. SIENA,10600.0,12.72234,,122.599,,,2021-03-04,2021.0,3.0
117823,Grupo : DERIVADOS DE CEMENTO de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,4247,PASTINA KLAUKOL FLUIDO COBRE 1 K.,200.0,8.5,15.455,1.545,17.0,,2021-12-06,2021.0,12.0
117825,Grupo : DERIVADOS DE CEMENTO de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,4328,MEZCLA AD. SIKACERAM PORCELANATO 30 K.,21000.0,72.44179,,,,,2021-02-23,2021.0,2.0
117834,Grupo : DERIVADOS DE CEMENTO de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,4329,MEZCLA AD. BINDAFIX BASICO 20K.,56400.0,20.17588,,,,,2021-08-14,2021.0,8.0
117939,Grupo : DERIVADOS DE CEMENTO de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,4445,ARGAFIX PORC ACIII INT/EXT 20 KG,28800.0,37.20125,,973.998,,,2021-12-09,2021.0,12.0
117962,Grupo : DERIVADOS DE CEMENTO de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,4462,MEZCLA AD. VOTOMASSA PORCELANATO INTER 20 K,5.827,31.23318,,,,,2021-12-30,2021.0,12.0
118304,Grupo : DERIVADOS DE CEMENTO de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,4498,PASTINA KLAUKOL FLUIDO MERCURIO ,900.0,8.5,69.546,6.954,76.5,,2021-12-29,2021.0,12.0
118307,Grupo : DERIVADOS DE CEMENTO de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,4500,PASTINA KLAUKOL FLUIDO CAOBA,100.0,7.8,7.091,70900.0,7.8,,2021-01-23,2021.0,1.0
118309,Grupo : DERIVADOS DE CEMENTO de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,4501,PASTINA KLAUKOL FLUIDO BOREAL,500.0,7.9354,36.07,3.607,39.677,,2021-02-17,2021.0,2.0
118312,Grupo : DERIVADOS DE CEMENTO de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,4540,PASTINA KLAUKOL ALTA PERF. MUSGO 1K.,3100.0,11.80406,332.66,33.266,365.926,,2021-05-28,2021.0,5.0
118317,Grupo : DERIVADOS DE CEMENTO de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,4757,PASTINA QUARTZOLIT BLANCO X 1 KG ,69600.0,5.83447,,369.153,,,2021-09-24,2021.0,9.0
118470,Grupo : DERIVADOS DE CEMENTO de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,4758,PASTINA QUARTZOLIT CINZA OUTONO X 1 KG ,18000.0,6.63789,,108.618,,,2021-11-25,2021.0,11.0
118512,Grupo : DERIVADOS DE CEMENTO de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,4759,PASTINA QUARTZOLIT CINZA PLATINO X 1 KG ,13400.0,6.18866,753.89,75.39,829.28,,2021-12-27,2021.0,12.0
118538,Grupo : DERIVADOS DE CEMENTO de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,4760,PASTINA QUARTZOLIT MARRON CAFE X 1 KG ,400.0,6.3,22.909,2.291,25.2,,2021-12-06,2021.0,12.0
118543,Grupo : DERIVADOS DE CEMENTO de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,4761,PASTINA QUARTZOLIT MARRON TABACO X 1 KG ,6700.0,6.06269,369.272,36.928,406.2,,2021-06-22,2021.0,6.0
118562,Grupo : DERIVADOS DE CEMENTO de la familia MATERIALES DE CONSTRUCCION Y SERVICIOS,4762,PASTINA QUARTZOLIT PRETO X 1 KG ,2100.0,6.57048,125.438,12.542,137.98,,2021-11-19,2021.0,11.0
